h3_05,pop_total,pop_density_per_km2,total_idps_district,num_idp_hh_displaced_to_dtm_12m,exposure_drought_pct,exposure_extreme_heat_pct,exposure_flooding_pct,conflict_incidents,conflict_fatalities,num_idp_hh_displaced_from_dtm_12m,ipc3_pct,pct_wasted,pct_stunted_mod_sev,prim_school_walk_30m_plus_pct,sec_school_walk_30m_plus_pct,num_schools_per_1000_children,bemonc_walk_60m_plus_pct,num_health_facilities_per_10000
855243d3fffffff,11294.0,0.43004075,1050.0,0.0,0.0,0.863910041,0.233132637,0.0,0.0,0.0,0.3,0.165,0.234,0.47,0.0,1.13,1.0,5.27
855243d7fffffff,11294.0,0.43004075,1050.0,0.0,0.0,0.863910041,0.233132637,0.0,0.0,0.0,0.3,0.165,0.234,0.47,0.0,1.13,1.0,5.27
855243dbfffffff,11294.0,0.43004075,1050.0,0.0,0.0,0.863910041,0.233132637,0.0,0.0,0.0,0.3,0.165,0.234,0.47,0.0,1.13,1.0,5.27
85524403fffffff,11294.0,0.43004075,1050.0,0.0,0.0,0.863910041,0.233132637,0.0,0.0,0.0,0.3,0.165,0.234,0.47,0.0,1.13,1.0,5.27
85524407fffffff,11294.0,0.43004075,1050.0,0.0,0.0,0.863910041,0.233132637,0.0,0.0,0.0,0.3,0.165,0.234,0.47,0.0,1.13,1.0,5.27
8552440bfffffff,11294.0,0.43004075,1050.0,0.0,0.0,0.863910041,0.233132637,0.0,0.0,0.0,0.3,0.165,0.234,0.47,0.0,1.13,1.0,5.27
8552440ffffffff,11294.0,0.43004075,1050.0,0.0,0.0,0.863910041,0.233132637,0.0,0.0,0.0,0.3,0.165,0.234,0.47,0.0,1.13,1.0,5.27
85524423fffffff,11294.0,0.43004075,1050.0,0.0,0.0,0.863910041,0.233132637,0.0,0.0,0.0,0.3,0.165,0.234,0.47,0.0,1.13,1.0,5.27
85524427fffffff,11294.0,0.43004075,1050.0,0.0,0.0,0.863910041,0.233132637,0.0,0.0,0.0,0.3,0.165,0.234,0.47,0.0,1.13,1.0,5.27
8552442bfffffff,11294.0,0.43004075,1050.0,0.0,0.0,0.863910041,0.233132637,0.0,0.0,0.0,0.3,0.165,0.234,0.47,0.0,1.13,1.0,5.27
8552442ffffffff,11294.0,0.43004075,1050.0,0.0,0.0,0.863910041,0.233132637,0.0,0.0,0.0,0.3,0.165,0.234,0.47,0.0,1.13,1.0,5.27
85524433fffffff,11294.0,0.43004075,1050.0,0.0,0.0,0.863910041,0.233132637,0.0,0.0,0.0,0.3,0.165,0.234,0.47,0.0,1.13,1.0,5.27
85524437fffffff,11294.0,0.43004075,1050.0,0.0,0.0,0.863910041,0.233132637,0.0,0.0,0.0,0.3,0.165,0.234,0.47,0.0,1.13,1.0,5.27
8552443bfffffff,11294.0,0.43004075,1050.0,0.0,0.0,0.863910041,0.233132637,0.0,0.0,0.0,0.3,0.165,0.234,0.47,0.0,1.13,1.0,5.27
85524443fffffff,8199.0,0.507831498,1070.0,0.0,0.0,0.370654958,0.018660812,0.0,0.0,0.0,0.35,0.165,0.234,0.22,0.22,1.11,1.0,4.8
85524447fffffff,10565.317788178774,0.4483556883883256,1054.7087703510258,0.0,0.0,0.7477787954838442,0.18263770846548144,0.0,0.0,0.0,0.3117719258775642,0.16500000000000004,0.234,0.4111403706121788,0.05179647386128263,1.1252912296489743,1.0,5.1593438967508956
8552444bfffffff,8199.0,0.507831498,1070.0,0.0,0.0,0.370654958,0.018660812,0.0,0.0,0.0,0.35,0.165,0.234,0.22,0.22,1.11,1.0,4.8
8552444ffffffff,8236.308902512736,0.5068937637726899,1069.7589085459597,0.0,0.0,0.37660093725866184,0.021246178206996303,0.0,0.0,0.0,0.3493972713648993,0.165,0.234,0.2230136431755037,0.21734799400555674,1.1102410914540404,1.0,4.805665649169947
85524453fffffff,8199.0,0.507831498,1070.0,0.0,0.0,0.370654958,0.018660812,0.0,0.0,0.0,0.35,0.165,0.234,0.22,0.22,1.11,1.0,4.8
85524457fffffff,9661.535381809179,0.4710716526599673,1060.5490443824933,0.0,0.0,0.6037415528771316,0.12000899696403422,0.0,0.0,0.0,0.32637261095623304,0.16500000000000004,0.23400000000000004,0.33813694521883497,0.11603948820742528,1.119450955617507,1.0,5.02209745701141
8552445bfffffff,8199.0,0.507831498,1070.0,0.0,0.0,0.370654958,0.018660812,0.0,0.0,0.0,0.35,0.165,0.234,0.22,0.22,1.11,1.0,4.8
85524463fffffff,11294.0,0.43004075,1050.0,0.0,0.0,0.863910041,0.233132637,0.0,0.0,0.0,0.3,0.165,0.234,0.47,0.0,1.13,1.0,5.27
85524467fffffff,11294.0,0.43004075,1050.0,0.0,0.0,0.863910041,0.233132637,0.0,0.0,0.0,0.3,0.165,0.234,0.47,0.0,1.13,1.0,5.27
8552446bfffffff,11294.0,0.43004075,1050.0,0.0,0.0,0.863910041,0.233132637,0.0,0.0,0.0,0.3,0.165,0.234,0.47,0.0,1.13,1.0,5.27
8552446ffffffff,11294.0,0.43004075,1050.0,0.0,0.0,0.863910041,0.233132637,0.0,0.0,0.0,0.3,0.165,0.234,0.47,0.0,1.13,1.0,5.27
85524473fffffff,11294.0,0.43004075,1050.0,0.0,0.0,0.863910041,0.233132637,0.0,0.0,0.0,0.3,0.165,0.234,0.47,0.0,1.13,1.0,5.27
85524477fffffff,11294.0,0.43004075,1050.0,0.0,0.0,0.863910041,0.233132637,0.0,0.0,0.0,0.3,0.165,0.234,0.47,0.0,1.13,1.0,5.27
8552447bfffffff,11228.295043087508,0.4316921999985559,1050.4245877668013,0.0,0.0,0.8534385372922836,0.22857953133907324,0.0,0.0,0.0,0.30106146941700307,0.165,0.234,0.46469265291498457,0.004670465434813579,1.1295754122331987,1.0,5.260022187480171
855244affffffff,11294.0,0.43004075,1050.0,0.0,0.0,0.863910041,0.233132637,0.0,0.0,0.0,0.3,0.165,0.234,0.47,0.0,1.13,1.0,5.27
85524503fffffff,10297.592738662768,0.8094761571820825,1972.9437301700445,0.0,0.0,0.736192845840359,0.12473550570672091,1.394877174060521,0.0,0.0,0.2767520470989913,0.1491913920273141,0.2284204913037579,0.44210245651878954,0.21853075726948162,1.1625471340614122,1.0,5.874446775426225
85524507fffffff,9151.0,1.246102725,3035.0,0.0,0.0,0.589225221,0.0,3.0,0.0,0.0,0.25,0.131,0.222,0.41,0.47,1.2,1.0,6.57
8552450bfffffff,11294.0,0.43004075,1050.0,0.0,0.0,0.863910041,0.233132637,0.0,0.0,0.0,0.3,0.165,0.234,0.47,0.0,1.13,1.0,5.27
8552450ffffffff,9388.18568595654,1.1557815773922424,2815.301639466293,0.0,0.0,0.6196271376838772,0.02580295120191426,2.6679621755158083,0.0,0.0,0.2555339637414032,0.13476309534415418,0.22332815129793676,0.4166407564896838,0.41798074083080994,1.1922524507620353,1.0,6.426116942723517
85524513fffffff,11294.0,0.43004075,1050.0,0.0,0.0,0.863910041,0.233132637,0.0,0.0,0.0,0.3,0.165,0.234,0.47,0.0,1.13,1.0,5.27
85524517fffffff,9926.00565307802,0.9509778328455372,2317.1342877462107,0.0,0.0,0.6885636663171808,0.08431129798972749,1.9150644147297897,0.0,0.0,0.2680822597545035,0.1432959366330624,0.22633974234108084,0.4316987117054042,0.30002675830766706,1.174684836343695,1.0,6.0998612463829085
8552451bfffffff,11294.0,0.43004075,1050.0,0.0,0.0,0.863910041,0.233132637,0.0,0.0,0.0,0.3,0.165,0.234,0.47,0.0,1.13,1.0,5.27
85524523fffffff,9151.0,1.246102725,3035.0,0.0,0.0,0.589225221,0.0,3.0,0.0,0.0,0.25,0.131,0.222,0.41,0.47,1.2,1.0,6.57
85524527fffffff,9151.0,1.246102725,3035.0,0.0,0.0,0.589225221,0.0,3.0,0.0,0.0,0.25,0.131,0.222,0.41,0.47,1.2,1.0,6.57
8552452bfffffff,9151.0,1.246102725,3035.0,0.0,0.0,0.589225221,0.0,3.0,0.0,0.0,0.25,0.131,0.222,0.41,0.47,1.2,1.0,6.57
8552452ffffffff,9151.0,1.246102725,3035.0,0.0,0.0,0.589225221,0.0,3.0,0.0,0.0,0.25,0.131,0.222,0.41,0.47,1.2,1.0,6.57
85524533fffffff,9151.0,1.246102725,3035.0,0.0,0.0,0.589225221,0.0,3.0,0.0,0.0,0.25,0.131,0.222,0.41,0.47,1.2,1.0,6.57
85524537fffffff,9151.0,1.246102725,3035.0,0.0,0.0,0.589225221,0.0,3.0,0.0,0.0,0.25,0.131,0.222,0.41,0.47,1.2,1.0,6.57
8552453bfffffff,9151.0,1.246102725,3035.0,0.0,0.0,0.589225221,0.0,3.0,0.0,0.0,0.25,0.131,0.222,0.41,0.47,1.2,1.0,6.57
85524543fffffff,11294.0,0.43004075,1050.0,0.0,0.0,0.863910041,0.233132637,0.0,0.0,0.0,0.3,0.165,0.234,0.47,0.0,1.13,1.0,5.27
85524547fffffff,11294.0,0.43004075,1050.0,0.0,0.0,0.863910041,0.233132637,0.0,0.0,0.0,0.3,0.165,0.234,0.47,0.0,1.13,1.0,5.27
8552454bfffffff,11294.0,0.43004075,1050.0,0.0,0.0,0.863910041,0.233132637,0.0,0.0,0.0,0.3,0.165,0.234,0.47,0.0,1.13,1.0,5.27
8552454ffffffff,11294.0,0.43004075,1050.0,0.0,0.0,0.863910041,0.233132637,0.0,0.0,0.0,0.3,0.165,0.234,0.47,0.0,1.13,1.0,5.27
85524553fffffff,11294.0,0.43004075,1050.0,0.0,0.0,0.863910041,0.233132637,0.0,0.0,0.0,0.3,0.165,0.234,0.47,0.0,1.13,1.0,5.27
85524557fffffff,11294.0,0.43004075,1050.0,0.0,0.0,0.863910041,0.233132637,0.0,0.0,0.0,0.3,0.165,0.234,0.47,0.0,1.13,1.0,5.27
8552455bfffffff,11294.0,0.43004075,1050.0,0.0,0.0,0.863910041,0.233132637,0.0,0.0,0.0,0.3,0.165,0.234,0.47,0.0,1.13,1.0,5.27
85524563fffffff,7480.119521556761,0.6091933151756175,1057.4462974050427,0.0,0.0,0.6685227519779039,0.053079177080008574,0.8668000508959579,0.0,0.0,0.3163188978621208,0.1342556816334495,0.22314906410592333,0.44651088590667015,0.4249949891846688,2.1101109742849724,1.0,6.47628362056869
85524567fffffff,6833.534122180388,0.5558758463279168,826.9847900734759,0.0,0.0,0.6546882142403434,0.037991248035478806,0.7197777522273416,0.0,0.0,0.32600740825908864,0.131,0.22200000000000003,0.4480037041295443,0.47,2.3325103830604204,1.0,6.608003704129544
8552456bfffffff,10631.34657452461,0.41829335885154406,932.5806719111405,0.0,0.0,0.8398444777335412,0.20975738106996766,0.0,0.0,0.0,0.3063814852222206,0.16066059004889,0.23246844354666707,0.4687237029555559,0.059985961088873906,1.3291023389332834,1.0,5.442300100999956
8552456ffffffff,6102.0,0.337997983,130.0,0.0,0.0,0.675352343,0.049983612,0.0,0.0,0.0,0.35,0.131,0.222,0.46,0.47,2.69,1.0,6.62
85524573fffffff,10548.794437629862,0.7138176622766029,1740.2627350931978,0.0,0.0,0.7683913028933086,0.15206323062462995,1.0432182394355631,0.0,0.0,0.28261302934274063,0.15317685995306363,0.22982712704225777,0.44913563521128874,0.1634375241782382,1.1543417589201632,1.0,5.722061237088744
85524577fffffff,9151.0,1.246102725,3035.0,0.0,0.0,0.589225221,0.0,3.0,0.0,0.0,0.25,0.131,0.222,0.41,0.47,1.2,1.0,6.57
8552457bfffffff,11294.0,0.43004075,1050.0,0.0,0.0,0.863910041,0.233132637,0.0,0.0,0.0,0.3,0.165,0.234,0.47,0.0,1.13,1.0,5.27
85524587fffffff,11294.0,0.43004075,1050.0,0.0,0.0,0.863910041,0.233132637,0.0,0.0,0.0,0.3,0.165,0.234,0.47,0.0,1.13,1.0,5.27
8552458bfffffff,11294.0,0.43004075,1050.0,0.0,0.0,0.863910041,0.233132637,0.0,0.0,0.0,0.3,0.165,0.234,0.47,0.0,1.13,1.0,5.27
8552458ffffffff,11294.0,0.43004075,1050.0,0.0,0.0,0.863910041,0.233132637,0.0,0.0,0.0,0.3,0.165,0.234,0.47,0.0,1.13,1.0,5.27
855245a3fffffff,9151.0,1.246102725,3035.0,0.0,0.0,0.589225221,0.0,3.0,0.0,0.0,0.25,0.131,0.222,0.41,0.47,1.2,1.0,6.57
855245a7fffffff,9151.0,1.246102725,3035.0,0.0,0.0,0.589225221,0.0,3.0,0.0,0.0,0.25,0.131,0.222,0.41,0.47,1.2,1.0,6.57
855245abfffffff,9151.0,1.246102725,3035.0,0.0,0.0,0.589225221,0.0,3.0,0.0,0.0,0.25,0.131,0.222,0.41,0.47,1.2,1.0,6.57
855245affffffff,9151.0,1.246102725,3035.0,0.0,0.0,0.589225221,0.0,3.0,0.0,0.0,0.25,0.131,0.222,0.41,0.47,1.2,1.0,6.57
855245b3fffffff,10520.56911248294,0.7245659658624239,1766.4070516665251,0.0,0.0,0.7647734455170025,0.14899265457158076,1.0827310604531863,0.0,0.0,0.28195448232578024,0.15272904798153059,0.2296690757581873,0.4483453787909363,0.16962786613766584,1.1552637247439077,1.0,5.739183459529714
855245b7fffffff,9171.232960838399,1.2383979419939894,3016.258783357807,0.0,0.0,0.5918186354684845,0.0022011028999409724,2.971675743110035,0.0,0.0,0.2504720709481661,0.13132100824475293,0.22211329702755986,0.41056648513779925,0.46556253308723883,1.1993391006725673,1.0,6.557726155347682
855245bbfffffff,10178.015189718946,0.8550117104983469,2083.7050155893103,0.0,0.0,0.7208656701484902,0.11172690593477982,1.5622745827546254,0.0,0.0,0.2739620902874229,0.14729422139544757,0.22775090166898151,0.4387545083449075,0.24475635129822462,1.1664530735976077,1.0,5.946985652527005
855245c3fffffff,11294.0,0.43004075,1050.0,0.0,0.0,0.863910041,0.233132637,0.0,0.0,0.0,0.3,0.165,0.234,0.47,0.0,1.13,1.0,5.27
855245c7fffffff,11294.0,0.43004075,1050.0,0.0,0.0,0.863910041,0.233132637,0.0,0.0,0.0,0.3,0.165,0.234,0.47,0.0,1.13,1.0,5.27
855245cbfffffff,11294.0,0.43004075,1050.0,0.0,0.0,0.863910041,0.233132637,0.0,0.0,0.0,0.3,0.165,0.234,0.47,0.0,1.13,1.0,5.27
855245cffffffff,11294.0,0.43004075,1050.0,0.0,0.0,0.863910041,0.233132637,0.0,0.0,0.0,0.3,0.165,0.234,0.47,0.0,1.13,1.0,5.27
855245d7fffffff,11294.0,0.43004075,1050.0,0.0,0.0,0.863910041,0.233132637,0.0,0.0,0.0,0.3,0.165,0.234,0.47,0.0,1.13,1.0,5.27
855245dbfffffff,11294.0,0.43004075,1050.0,0.0,0.0,0.863910041,0.233132637,0.0,0.0,0.0,0.3,0.165,0.234,0.47,0.0,1.13,1.0,5.27
85524603fffffff,8199.0,0.507831498,1070.0,0.0,0.0,0.370654958,0.018660812,0.0,0.0,0.0,0.35,0.165,0.234,0.22,0.22,1.11,1.0,4.8
85524607fffffff,8199.0,0.507831498,1070.0,0.0,0.0,0.370654958,0.018660812,0.0,0.0,0.0,0.35,0.165,0.234,0.22,0.22,1.11,1.0,4.8
8552460bfffffff,6421.366154605195,0.3563550241036528,638.1044017773748,0.0,0.0,0.35771765371299846,0.10281190052003308,0.0,0.0,0.0,0.32981796269987734,0.16500000000000004,0.23400000000000004,0.4379660028413249,0.13119903587946027,2.022228085965545,1.0,7.209735253634648
8552460ffffffff,8199.0,0.507831498,1070.0,0.0,0.0,0.370654958,0.018660812,0.0,0.0,0.0,0.35,0.165,0.234,0.22,0.22,1.11,1.0,4.8
85524613fffffff,8168.393823806794,0.5052234717963993,1062.5638945216324,0.0,0.0,0.37043221167037826,0.02010967226375261,0.0,0.0,0.0,0.3496525184355903,0.16500000000000004,0.23400000000000004,0.22375280089562485,0.21847108111659733,1.1257061667113188,1.0,4.841489298790519
85524617fffffff,8199.0,0.507831498,1070.0,0.0,0.0,0.370654958,0.018660812,0.0,0.0,0.0,0.35,0.165,0.234,0.22,0.22,1.11,1.0,4.8
8552461bfffffff,4995.746662108286,0.2348745435194349,291.7345432461093,0.0,0.0,0.34734224754052156,0.17029904497319684,0.0,0.0,0.0,0.3136324552918743,0.165,0.234,0.612769482847758,0.059982803284246766,2.7538130208072835,1.0,9.142284838150212
85524623fffffff,8199.0,0.507831498,1070.0,0.0,0.0,0.370654958,0.018660812,0.0,0.0,0.0,0.35,0.165,0.234,0.22,0.22,1.11,1.0,4.8
85524627fffffff,9185.64210464634,0.4830329108178568,1063.6242836533354,0.0,0.0,0.5278976827879243,0.08703138802757406,0.0,0.0,0.0,0.3340607091333385,0.16499999999999998,0.23399999999999999,0.299696454333307,0.1498671201866898,1.1163757163466643,0.9999999999999999,4.949829334146616
8552462bfffffff,8199.0,0.507831498,1070.0,0.0,0.0,0.370654958,0.018660812,0.0,0.0,0.0,0.35,0.165,0.234,0.22,0.22,1.11,1.0,4.8
8552462ffffffff,8199.0,0.507831498,1070.0,0.0,0.0,0.370654958,0.018660812,0.0,0.0,0.0,0.35,0.165,0.234,0.22,0.22,1.11,1.0,4.8
85524633fffffff,8199.0,0.507831498,1070.0,0.0,0.0,0.370654958,0.018660812,0.0,0.0,0.0,0.35,0.165,0.234,0.22,0.22,1.11,1.0,4.8
85524637fffffff,8280.312870793552,0.5057877535602399,1069.4745533389755,0.0,0.0,0.3836139198197873,0.0242954872165048,0.0,0.0,0.0,0.34868638334743857,0.165,0.234,0.22656808326280714,0.21422008672872972,1.1105254466610246,1.0,4.812347996534077
8552463bfffffff,8199.0,0.507831498,1070.0,0.0,0.0,0.370654958,0.018660812,0.0,0.0,0.0,0.35,0.165,0.234,0.22,0.22,1.11,1.0,4.8
85524643fffffff,3795.0,0.13255602,0.0,0.0,0.0,0.338603426,0.227140975,0.0,0.0,0.0,0.3,0.165,0.234,0.76,0.0,3.37,1.0,10.77
85524647fffffff,3795.0,0.13255602,0.0,0.0,0.0,0.338603426,0.227140975,0.0,0.0,0.0,0.3,0.165,0.234,0.76,0.0,3.37,1.0,10.77
8552464bfffffff,3795.0,0.13255602,0.0,0.0,0.0,0.338603426,0.227140975,0.0,0.0,0.0,0.3,0.165,0.234,0.76,0.0,3.37,1.0,10.77
8552464ffffffff,3795.0,0.13255602,0.0,0.0,0.0,0.338603426,0.227140975,0.0,0.0,0.0,0.3,0.165,0.234,0.76,0.0,3.37,1.0,10.77
85524653fffffff,3795.0,0.13255602,0.0,0.0,0.0,0.338603426,0.227140975,0.0,0.0,0.0,0.3,0.165,0.234,0.76,0.0,3.37,1.0,10.77
85524657fffffff,3795.0,0.13255602,0.0,0.0,0.0,0.338603426,0.227140975,0.0,0.0,0.0,0.3,0.165,0.234,0.76,0.0,3.37,1.0,10.77
8552465bfffffff,3795.0,0.13255602,0.0,0.0,0.0,0.338603426,0.227140975,0.0,0.0,0.0,0.3,0.165,0.234,0.76,0.0,3.37,1.0,10.77
85524663fffffff,8199.0,0.507831498,1070.0,0.0,0.0,0.370654958,0.018660812,0.0,0.0,0.0,0.35,0.165,0.234,0.22,0.22,1.11,1.0,4.8
85524667fffffff,8199.0,0.507831498,1070.0,0.0,0.0,0.370654958,0.018660812,0.0,0.0,0.0,0.35,0.165,0.234,0.22,0.22,1.11,1.0,4.8
8552466bfffffff,6009.945911543436,0.3212969113938711,538.1453508972469,0.0,0.0,0.3547234100513405,0.1222880493245325,0.0,0.0,0.0,0.32514697901389,0.165,0.234,0.4884126266499875,0.11064670766111619,2.2333565485721705,1.0,7.7674507057415285
8552466ffffffff,8199.0,0.507831498,1070.0,0.0,0.0,0.370654958,0.018660812,0.0,0.0,0.0,0.35,0.165,0.234,0.22,0.22,1.11,1.0,4.8
85524673fffffff,7742.437795743656,0.46892672973500626,959.0732155871284,0.0,0.0,0.36733217913993804,0.04027392797706664,0.0,0.0,0.0,0.3448165054012676,0.16499999999999998,0.23399999999999999,0.27598174166630896,0.1971926237655778,1.3442939558627005,0.9999999999999999,5.4189092550886375
85524677fffffff,8199.0,0.507831498,1070.0,0.0,0.0,0.370654958,0.018660812,0.0,0.0,0.0,0.35,0.165,0.234,0.22,0.22,1.11,1.0,4.8
8552467bfffffff,4367.983088499586,0.1813812930296545,139.21251241929076,0.0,0.0,0.3427734954360816,0.2000166317469035,0.0,0.0,0.0,0.3065052575896865,0.165,0.234,0.689743218031386,0.028623133394620533,3.0759623569461714,1.0,9.993272243791434
85524683fffffff,8199.0,0.507831498,1070.0,0.0,0.0,0.370654958,0.018660812,0.0,0.0,0.0,0.35,0.165,0.234,0.22,0.22,1.11,1.0,4.8
85524687fffffff,8199.0,0.507831498,1070.0,0.0,0.0,0.370654958,0.018660812,0.0,0.0,0.0,0.35,0.165,0.234,0.22,0.22,1.11,1.0,4.8
8552468bfffffff,7196.096848328017,0.4223716979020413,826.333702931648,0.0,0.0,0.3633560064880301,0.06613706371066959,0.0,0.0,0.0,0.3386137244360583,0.165,0.234,0.3429717760905702,0.1699003875186566,1.6246596554901642,1.0,6.159521302334637
8552468ffffffff,8199.0,0.507831498,1070.0,0.0,0.0,0.370654958,0.018660812,0.0,0.0,0.0,0.35,0.165,0.234,0.22,0.22,1.11,1.0,4.8
85524693fffffff,8199.0,0.507831498,1070.0,0.0,0.0,0.370654958,0.018660812,0.0,0.0,0.0,0.35,0.165,0.234,0.22,0.22,1.11,1.0,4.8
85524697fffffff,8199.0,0.507831498,1070.0,0.0,0.0,0.370654958,0.018660812,0.0,0.0,0.0,0.35,0.165,0.234,0.22,0.22,1.11,1.0,4.8
8552469bfffffff,5772.5491829636085,0.30106776271234736,480.4672174775344,0.0,0.0,0.35299567870647863,0.1335261303122684,0.0,0.0,0.0,0.32245173913446423,0.16500000000000004,0.23400000000000004,0.5175212173477864,0.09878765219164258,2.3551813911222172,1.0,8.089262347344972
855246a3fffffff,8199.0,0.507831498,1070.0,0.0,0.0,0.370654958,0.018660812,0.0,0.0,0.0,0.35,0.165,0.234,0.22,0.22,1.11,1.0,4.8
855246a7fffffff,9772.54946015365,0.4682813883003721,1059.831667462658,0.0,0.0,0.6214340434839074,0.12770185382452923,0.0,0.0,0.0,0.32457916865664543,0.16500000000000004,0.23400000000000004,0.34710415671677297,0.1081483420892398,1.1201683325373417,1.0,5.038955814627533
855246abfffffff,8199.0,0.507831498,1070.0,0.0,0.0,0.370654958,0.018660812,0.0,0.0,0.0,0.35,0.165,0.234,0.22,0.22,1.11,1.0,4.8
855246affffffff,8199.0,0.507831498,1070.0,0.0,0.0,0.370654958,0.018660812,0.0,0.0,0.0,0.35,0.165,0.234,0.22,0.22,1.11,1.0,4.8
855246b3fffffff,8199.0,0.507831498,1070.0,0.0,0.0,0.370654958,0.018660812,0.0,0.0,0.0,0.35,0.165,0.234,0.22,0.22,1.11,1.0,4.8
855246b7fffffff,8849.086127749228,0.4914920194403761,1065.7991203376464,0.0,0.0,0.47426022032636317,0.0637093283895186,0.0,0.0,0.0,0.33949780084411585,0.165,0.234,0.2725109957794207,0.17379032371410982,1.1142008796623537,1.0,4.898720672065311
855246bbfffffff,8199.0,0.507831498,1070.0,0.0,0.0,0.370654958,0.018660812,0.0,0.0,0.0,0.35,0.165,0.234,0.22,0.22,1.11,1.0,4.8
855246c3fffffff,3795.0,0.13255602,0.0,0.0,0.0,0.338603426,0.227140975,0.0,0.0,0.0,0.3,0.165,0.234,0.76,0.0,3.37,1.0,10.77
855246c7fffffff,3899.987841036331,0.1415022875361256,25.50794502926295,0.0,0.0,0.3393675089124857,0.2221709744976675,0.0,0.0,0.0,0.3011919600480964,0.165,0.234,0.747126831480559,0.005244624211624158,3.316123405826043,1.0,10.62767997025729
855246cbfffffff,3795.0,0.13255602,0.0,0.0,0.0,0.338603426,0.227140975,0.0,0.0,0.0,0.3,0.165,0.234,0.76,0.0,3.37,1.0,10.77
855246cffffffff,3795.0,0.13255602,0.0,0.0,0.0,0.338603426,0.227140975,0.0,0.0,0.0,0.3,0.165,0.234,0.76,0.0,3.37,1.0,10.77
855246d3fffffff,3795.0,0.13255602,0.0,0.0,0.0,0.338603426,0.227140975,0.0,0.0,0.0,0.3,0.165,0.234,0.76,0.0,3.37,1.0,10.77
855246d7fffffff,3795.0,0.13255602,0.0,0.0,0.0,0.338603426,0.227140975,0.0,0.0,0.0,0.3,0.165,0.234,0.76,0.0,3.37,1.0,10.77
855246dbfffffff,3795.0,0.13255602,0.0,0.0,0.0,0.338603426,0.227140975,0.0,0.0,0.0,0.3,0.165,0.234,0.76,0.0,3.37,1.0,10.77
85524813fffffff,11434.0,7.616370706,414.0,0.0,0.105387441,0.0,0.0,3.0,0.0,0.0,0.3,0.131,0.222,0.28,0.63,0.96,1.0,4.44
85524817fffffff,11434.0,7.616370706,414.0,0.0,0.105387441,0.0,0.0,3.0,0.0,0.0,0.3,0.131,0.222,0.28,0.63,0.96,1.0,4.44
8552481bfffffff,13252.54159531978,7.6277465064753045,1015.5668406379327,0.0,0.10196332056115114,0.03249078264315056,0.000979953423104237,3.1299631305726017,0.0,0.03249078264315056,0.29837546086784245,0.131,0.222,0.2744765669506644,0.6150542399841507,0.9596750921735684,0.9999999999999999,4.3772927894987195
85524853fffffff,67405.0,7.966494635,18929.0,0.0,0.0,1.0,0.030160967,7.0,0.0,1.0,0.25,0.131,0.222,0.11,0.17,0.95,1.0,2.51
8552485bfffffff,67405.0,7.966494635,18929.0,0.0,0.0,1.0,0.030160967,7.0,0.0,1.0,0.25,0.131,0.222,0.11,0.17,0.95,1.0,2.51
85524883fffffff,9151.0,1.246102725,3035.0,0.0,0.0,0.589225221,0.0,3.0,0.0,0.0,0.25,0.131,0.222,0.41,0.47,1.2,1.0,6.57
8552488bfffffff,10850.785890356214,5.989025034194816,1083.5594311766818,0.0,0.07846521473173365,0.15052319870572858,0.0,3.0,0.0,0.0,0.2872270234418794,0.131,0.22200000000000003,0.3132097390511136,0.589126475014014,1.0213102874789788,1.0,4.984128801375938
8552488ffffffff,10926.122254667833,6.199236523191426,997.0694570808623,0.0,0.08194287861655421,0.13107944666418203,0.0,3.0,0.0,0.0,0.28887696571764854,0.131,0.22199999999999998,0.3089198891341137,0.5944062902964753,1.0133905645552868,0.9999999999999999,4.913841260428171
85524893fffffff,9151.0,1.246102725,3035.0,0.0,0.0,0.589225221,0.0,3.0,0.0,0.0,0.25,0.131,0.222,0.41,0.47,1.2,1.0,6.57
8552489bfffffff,9151.0,1.246102725,3035.0,0.0,0.0,0.589225221,0.0,3.0,0.0,0.0,0.25,0.131,0.222,0.41,0.47,1.2,1.0,6.57
855248bbfffffff,11434.0,7.616370706,414.0,0.0,0.105387441,0.0,0.0,3.0,0.0,0.0,0.3,0.131,0.222,0.28,0.63,0.96,1.0,4.44
855248c3fffffff,12588.769377425228,7.623594310929572,795.9934434444281,0.0,0.1032131330613888,0.02063156594352839,0.0006222679795810836,3.0825262637741138,0.0,0.02063156594352839,0.29896842170282356,0.131,0.222,0.2764926337896002,0.620509479665977,0.9597936843405648,1.0,4.400181077728991
855248c7fffffff,11434.0,7.616370706,414.0,0.0,0.105387441,0.0,0.0,3.0,0.0,0.0,0.3,0.131,0.222,0.28,0.63,0.96,1.0,4.44
855248cbfffffff,67339.96004254621,7.9660877806388894,18907.485022382003,0.0,0.0001224633234854367,0.9988379704230086,0.03012591906427534,6.995351881692034,0.0,0.9988379704230086,0.25005810147884955,0.131,0.222,0.11019754502808854,0.17053453360541604,0.9500116202957698,1.0,2.512242717083593
855248cffffffff,41244.55030001256,7.802849185868013,10275.219896102135,0.0,0.0492573448623554,0.5326070697327645,0.01606394425417661,5.130428278931058,0.0,0.5326070697327645,0.2733696465133618,0.131,0.22200000000000003,0.18945679814543004,0.3850007479229284,0.9546739293026725,1.0,3.412068355415765
