,h3_05,worldpop2023_sum,adj_at_least_one,adj_exposed_airpol15_pop,adj_exposed_heat32_pop,adj_exposed_drought20_pop,adj_exposed_flood5_pop
355,85521daffffffff,409.44190453,0.0,442.0,0.0,0.0,0.0
356,85521db3fffffff,716.19137413,0.0,779.0,0.0,0.0,0.0
357,85521db7fffffff,475.86164159000003,0.0,546.0,0.0,0.0,0.0
358,85521dbbfffffff,843.8329454,0.0,920.0,0.0,0.0,0.0
359,85521dc3fffffff,913.953111351,1004.0,1023.0,0.0,0.0,1004.0
360,85521dc7fffffff,1663.33853,0.0,1748.0,0.0,0.0,0.0
361,85521dcbfffffff,6722.68076908,4925.0,7144.0,0.0,0.0,4925.0
362,85521dcffffffff,3309.4996625000003,0.0,3396.0,0.0,0.0,0.0
363,85521dd3fffffff,,,,,,
364,85521dd7fffffff,460.9005941,518.0,518.0,0.0,0.0,518.0
365,85521ddbfffffff,5033.7488622,5539.0,5539.0,0.0,0.0,5539.0
366,85521e0bfffffff,0.0,0.0,0.0,0.0,0.0,0.0
367,85521e0ffffffff,,,,,,
368,85521e23fffffff,1764.867816474,1912.0,1912.0,1912.0,0.0,0.0
369,85521e27fffffff,22784.04386995,23837.0,23837.0,23837.0,18717.0,0.0
370,85521e2bfffffff,,,,,,
371,85521e2ffffffff,12302.171151894001,12871.0,12871.0,12871.0,12209.0,0.0
372,85521e33fffffff,1374.9949127999998,861.0,1494.0,861.0,0.0,0.0
373,85521e37fffffff,1055.526571807,1194.0,1194.0,1194.0,684.0,0.0
374,85521e47fffffff,0.0,0.0,0.0,0.0,0.0,0.0
375,85521e57fffffff,0.0,0.0,0.0,0.0,0.0,0.0
376,85521e6ffffffff,5.071678589,0.0,4.0,0.0,0.0,0.0
377,85521ea7fffffff,0.0,0.0,0.0,0.0,0.0,0.0
378,85521eaffffffff,141.1817103,151.0,151.0,151.0,151.0,0.0
379,85524003fffffff,72.02757,78.0,78.0,78.0,0.0,0.0
380,85524007fffffff,111.10116135999999,122.0,122.0,122.0,0.0,0.0
381,8552400bfffffff,73.12861910000001,80.0,80.0,80.0,0.0,40.0
382,8552400ffffffff,266.32132047,290.0,290.0,290.0,0.0,0.0
383,85524013fffffff,78.81729155,84.0,84.0,84.0,0.0,0.0
384,85524017fffffff,29.98661391,33.0,33.0,33.0,0.0,0.0
385,8552401bfffffff,62.402465039999996,68.0,68.0,68.0,0.0,0.0
386,85524023fffffff,34.78524369,38.0,38.0,38.0,0.0,0.0
387,85524027fffffff,35.8697428,38.0,38.0,38.0,0.0,0.0
388,8552402bfffffff,88.47353036,96.0,96.0,96.0,0.0,0.0
389,8552402ffffffff,54.04469822,60.0,60.0,60.0,0.0,0.0
390,85524033fffffff,115.60785564,128.0,128.0,128.0,0.0,0.0
391,85524037fffffff,53.001255470000004,56.0,56.0,56.0,0.0,0.0
392,8552403bfffffff,22.44090622,24.0,24.0,24.0,0.0,0.0
393,85524043fffffff,209.66374737,226.0,226.0,226.0,0.0,0.0
394,85524047fffffff,186.41742613999998,205.0,205.0,205.0,0.0,0.0
395,8552404bfffffff,38.41271212,42.0,42.0,42.0,0.0,0.0
396,8552404ffffffff,50.46857571,55.0,55.0,55.0,0.0,0.0
397,85524053fffffff,32.75204894,35.0,35.0,35.0,0.0,0.0
398,85524057fffffff,120.77303587,132.0,132.0,132.0,0.0,0.0
399,8552405bfffffff,42.644312211999996,46.0,46.0,46.0,0.0,10.0
400,85524063fffffff,79.86944419,87.0,87.0,87.0,0.0,0.0
401,85524067fffffff,63.686646849999995,70.0,70.0,70.0,0.0,0.0
402,8552406bfffffff,142.22232633,154.0,154.0,154.0,0.0,0.0
403,8552406ffffffff,95.01376972,0.0,107.0,0.0,0.0,0.0
404,85524073fffffff,87.35343748,94.0,94.0,94.0,0.0,0.0
405,85524077fffffff,45.15191840999999,49.0,49.0,49.0,0.0,0.0
406,8552407bfffffff,315.38948329,358.0,358.0,358.0,0.0,0.0
407,85524083fffffff,35.716063199999994,38.0,38.0,38.0,0.0,0.0
408,85524087fffffff,32.74314001,36.0,36.0,36.0,0.0,0.0
409,8552408bfffffff,54.9599073,60.0,60.0,60.0,0.0,0.0
410,8552408ffffffff,36.97890944,40.0,40.0,40.0,0.0,0.0
411,85524093fffffff,32.59372502,36.0,36.0,36.0,0.0,0.0
412,85524097fffffff,63.55821574,68.0,68.0,68.0,0.0,24.0
413,8552409bfffffff,18.279412286,20.0,20.0,20.0,0.0,0.0
414,855240a3fffffff,60.53234053,65.0,65.0,65.0,0.0,0.0
415,855240a7fffffff,89.58232217,100.0,100.0,100.0,0.0,0.0
416,855240abfffffff,26.92434587,29.0,29.0,29.0,0.0,0.0
417,855240affffffff,69.22203253,75.0,75.0,75.0,0.0,0.0
418,855240b3fffffff,79.09049767,85.0,85.0,85.0,0.0,0.0
419,855240b7fffffff,79.07821483,85.0,85.0,85.0,0.0,0.0
420,855240bbfffffff,33.04491976,35.0,35.0,35.0,0.0,0.0
421,855240c3fffffff,57.05382729,63.0,63.0,63.0,0.0,0.0
422,855240c7fffffff,78.40603633,86.0,86.0,86.0,0.0,0.0
423,855240cbfffffff,75.727565286,82.0,82.0,82.0,0.0,0.0
424,855240cffffffff,55.01440371,58.0,58.0,58.0,0.0,0.0
425,855240d3fffffff,40.10820055,43.0,43.0,43.0,0.0,0.0
426,855240d7fffffff,14.19024483,15.0,15.0,15.0,0.0,0.0
427,855240dbfffffff,145.534268384,159.0,159.0,159.0,0.0,0.0
428,85524103fffffff,15.484351307,17.0,17.0,17.0,0.0,0.0
429,85524107fffffff,9.882383871,11.0,11.0,11.0,0.0,0.0
430,8552410bfffffff,30.227921194,33.0,33.0,33.0,0.0,0.0
431,8552410ffffffff,25.854623155,28.0,28.0,28.0,0.0,0.0
432,85524113fffffff,26.34625688,28.0,28.0,28.0,0.0,0.0
433,85524117fffffff,38.153410844,42.0,42.0,42.0,0.0,0.0
434,8552411bfffffff,25.9840052,28.0,28.0,28.0,0.0,0.0
435,85524123fffffff,155.74808514,166.0,166.0,166.0,0.0,0.0
436,85524127fffffff,56.107400299999995,61.0,61.0,61.0,0.0,0.0
437,8552412bfffffff,86.70785040999999,94.0,94.0,94.0,0.0,0.0
438,8552412ffffffff,395.94542118,425.0,425.0,425.0,0.0,0.0
439,85524133fffffff,38.58743794,42.0,42.0,42.0,0.0,0.0
440,85524137fffffff,158.25121716,174.0,174.0,174.0,0.0,0.0
441,8552413bfffffff,57.901780959999996,64.0,64.0,64.0,0.0,0.0
442,85524143fffffff,30.427482102,32.0,32.0,32.0,0.0,0.0
443,85524147fffffff,28.038610920000004,30.0,30.0,30.0,0.0,0.0
444,8552414bfffffff,36.446923909,27.0,41.0,27.0,0.0,0.0
445,8552414ffffffff,56.09825743,61.0,61.0,61.0,0.0,11.0
446,85524153fffffff,33.638618294000004,36.0,36.0,36.0,0.0,0.0
447,85524157fffffff,15.655874951000001,17.0,17.0,17.0,0.0,0.0
448,8552415bfffffff,29.06722061,31.0,31.0,31.0,0.0,0.0
449,85524163fffffff,93.27128065,99.0,99.0,99.0,0.0,0.0
450,85524167fffffff,59.37043922,64.0,64.0,64.0,0.0,0.0
451,8552416bfffffff,83.73863099,0.0,91.0,0.0,0.0,0.0
452,8552416ffffffff,85.07664264,0.0,95.0,0.0,0.0,0.0
453,85524173fffffff,32.07754062,36.0,36.0,36.0,0.0,0.0
454,85524177fffffff,98.74966902,109.0,109.0,109.0,0.0,0.0
455,8552417bfffffff,45.901936559999996,50.0,50.0,50.0,0.0,0.0
456,85524183fffffff,35.992846388,39.0,39.0,39.0,0.0,0.0
457,85524187fffffff,32.53355937,35.0,35.0,35.0,0.0,0.0
458,8552418bfffffff,20.452682705,23.0,23.0,23.0,0.0,0.0
459,8552418ffffffff,12.00750311,13.0,13.0,13.0,0.0,0.0
460,85524193fffffff,22.31953497,25.0,25.0,25.0,0.0,0.0
461,85524197fffffff,96.29044465,104.0,104.0,104.0,0.0,0.0
462,8552419bfffffff,31.333091787,34.0,34.0,34.0,0.0,0.0
463,855241a3fffffff,62.71433509,69.0,69.0,69.0,0.0,0.0
464,855241a7fffffff,84.54466353,90.0,90.0,90.0,0.0,0.0
465,855241abfffffff,36.714907170000004,41.0,41.0,41.0,0.0,0.0
466,855241affffffff,56.11210301,61.0,61.0,61.0,0.0,0.0
467,855241b3fffffff,29.82090034,32.0,32.0,32.0,0.0,0.0
468,855241b7fffffff,39.99185607,43.0,43.0,43.0,0.0,0.0
469,855241bbfffffff,21.84840476,23.0,23.0,23.0,0.0,0.0
470,855241c3fffffff,10.750753074,11.0,11.0,11.0,0.0,0.0
471,855241c7fffffff,22.414214541,25.0,25.0,25.0,0.0,0.0
472,855241cbfffffff,11.74703229,13.0,13.0,13.0,0.0,0.0
473,855241cffffffff,19.629775639,22.0,22.0,22.0,0.0,0.0
474,855241d3fffffff,139.20945491999998,152.0,152.0,152.0,0.0,0.0
475,855241d7fffffff,21.583579382,24.0,24.0,24.0,0.0,0.0
476,855241dbfffffff,52.79943213,58.0,58.0,58.0,0.0,0.0
477,85524203fffffff,54.82702376,0.0,59.0,0.0,0.0,0.0
478,85524207fffffff,238.43940123,0.0,261.0,0.0,0.0,0.0
479,8552420bfffffff,110.73432895,0.0,120.0,0.0,0.0,0.0
480,8552420ffffffff,141.68858281,0.0,156.0,0.0,0.0,0.0
481,85524213fffffff,112.82221122,0.0,121.0,0.0,0.0,0.0
482,85524217fffffff,56.4793863,0.0,60.0,0.0,0.0,0.0
483,8552421bfffffff,113.49984067,0.0,123.0,0.0,0.0,0.0
484,85524223fffffff,45.957281980000005,0.0,50.0,0.0,0.0,0.0
485,85524227fffffff,69.11448688,0.0,75.0,0.0,0.0,0.0
486,8552422bfffffff,262.86971936,0.0,283.0,0.0,0.0,0.0
487,8552422ffffffff,121.98042066,0.0,130.0,0.0,0.0,0.0
488,85524233fffffff,81.20140221,0.0,88.0,0.0,0.0,0.0
489,85524237fffffff,43.36146913,0.0,48.0,0.0,0.0,0.0
490,8552423bfffffff,61.631797430999995,0.0,67.0,0.0,0.0,0.0
491,85524243fffffff,183.75783393,0.0,201.0,0.0,0.0,0.0
492,85524247fffffff,222.61636784,0.0,246.0,0.0,0.0,0.0
493,8552424bfffffff,162.2536977,0.0,172.0,0.0,0.0,0.0
494,8552424ffffffff,188.54918916,0.0,205.0,0.0,0.0,0.0
495,85524253fffffff,122.1637533,0.0,143.0,0.0,0.0,0.0
496,85524257fffffff,211.40499913,0.0,234.0,0.0,0.0,0.0
497,8552425bfffffff,212.31264484,0.0,233.0,0.0,0.0,0.0
498,85524263fffffff,343.572458473,0.0,375.0,0.0,0.0,0.0
499,85524267fffffff,288.149775266,0.0,320.0,0.0,0.0,0.0
500,8552426bfffffff,312.04121484,0.0,337.0,0.0,0.0,0.0
501,8552426ffffffff,108.3157247,0.0,120.0,0.0,0.0,0.0
502,85524273fffffff,125.20575994000001,0.0,136.0,0.0,0.0,0.0
503,85524277fffffff,121.01929467000001,0.0,132.0,0.0,0.0,0.0
504,8552427bfffffff,296.832171959,0.0,329.0,0.0,0.0,0.0
505,85524283fffffff,36.95743852,41.0,41.0,41.0,0.0,0.0
506,85524287fffffff,124.28471346,137.0,137.0,137.0,0.0,0.0
507,8552428bfffffff,119.59880955,133.0,133.0,133.0,0.0,0.0
508,8552428ffffffff,334.4076518,365.0,365.0,365.0,0.0,0.0
509,85524293fffffff,43.72039093,47.0,47.0,47.0,0.0,0.0
510,85524297fffffff,46.764907011999995,52.0,52.0,52.0,0.0,11.0
511,8552429bfffffff,60.543048889999994,66.0,66.0,66.0,0.0,0.0
512,855242a3fffffff,67.06015288,73.0,73.0,73.0,0.0,37.0
513,855242a7fffffff,84.38819425,92.0,92.0,92.0,0.0,92.0
514,855242abfffffff,81.4887323,38.0,92.0,38.0,0.0,0.0
515,855242affffffff,89.21585186,53.0,97.0,53.0,0.0,0.0
516,855242b3fffffff,186.50801364,198.0,198.0,198.0,0.0,141.0
517,855242b7fffffff,1285.4399775900001,1372.0,1372.0,1372.0,0.0,0.0
518,855242bbfffffff,112.54662655,125.0,125.0,125.0,0.0,0.0
519,855242c3fffffff,92.94246609999999,96.0,96.0,96.0,0.0,0.0
520,855242c7fffffff,901.62798924,974.0,974.0,974.0,0.0,0.0
521,855242cbfffffff,234.12866287,48.0,252.0,48.0,0.0,0.0
522,855242cffffffff,178.66483935,118.0,191.0,118.0,0.0,0.0
523,855242d3fffffff,39.92159257,44.0,44.0,44.0,0.0,0.0
524,855242d7fffffff,97.87275241,107.0,107.0,107.0,0.0,0.0
525,855242dbfffffff,21.25145732,23.0,23.0,23.0,0.0,0.0
526,85524303fffffff,116.52831112999999,130.0,130.0,130.0,0.0,0.0
527,85524307fffffff,277.76272489,297.0,297.0,297.0,0.0,0.0
528,8552430bfffffff,40.72235917,43.0,43.0,43.0,0.0,0.0
529,8552430ffffffff,101.51900631,111.0,111.0,111.0,0.0,0.0
530,85524313fffffff,63.906843017,0.0,68.0,0.0,0.0,0.0
531,85524317fffffff,185.54124603,72.0,202.0,72.0,0.0,0.0
532,8552431bfffffff,104.61392411099999,51.0,113.0,51.0,0.0,0.0
533,85524323fffffff,271.42763725,296.0,296.0,296.0,0.0,107.0
534,85524327fffffff,211.56071355,230.0,230.0,230.0,0.0,12.0
535,8552432bfffffff,216.85823163,237.0,237.0,237.0,0.0,0.0
536,8552432ffffffff,112.4095283,124.0,124.0,124.0,0.0,0.0
537,85524333fffffff,99.19709809,111.0,111.0,111.0,0.0,0.0
538,85524337fffffff,202.28121875,219.0,219.0,219.0,0.0,0.0
539,8552433bfffffff,415.45604471,459.0,459.0,459.0,0.0,245.0
540,85524343fffffff,146.168277387,0.0,161.0,0.0,0.0,0.0
541,85524347fffffff,118.79358427999999,132.0,132.0,132.0,0.0,0.0
542,8552434bfffffff,127.06686576999999,140.0,140.0,140.0,0.0,0.0
543,8552434ffffffff,202.9833702,222.0,222.0,222.0,0.0,0.0
544,85524353fffffff,78.75036603000001,0.0,85.0,0.0,0.0,0.0
545,85524357fffffff,81.439301363,0.0,89.0,0.0,0.0,0.0
546,8552435bfffffff,52.858382278,0.0,58.0,0.0,0.0,0.0
547,85524363fffffff,64.09853613,70.0,70.0,70.0,0.0,0.0
548,85524367fffffff,172.24325674,193.0,193.0,193.0,0.0,0.0
549,8552436bfffffff,53.77910868,59.0,59.0,59.0,0.0,0.0
550,8552436ffffffff,109.31397444000001,119.0,119.0,119.0,0.0,0.0
551,85524373fffffff,156.15096127,170.0,170.0,170.0,0.0,0.0
552,85524377fffffff,112.28260315,120.0,120.0,120.0,0.0,0.0
553,8552437bfffffff,293.94232478000004,322.0,322.0,322.0,0.0,0.0
554,85524383fffffff,58.146723699999995,0.0,63.0,0.0,0.0,0.0
555,85524387fffffff,34.664346707,0.0,38.0,0.0,0.0,0.0
556,8552438bfffffff,67.94857119,0.0,75.0,0.0,0.0,0.0
557,8552438ffffffff,58.921126504,0.0,66.0,0.0,0.0,0.0
558,85524393fffffff,17.38511926,0.0,19.0,0.0,0.0,0.0
559,85524397fffffff,32.24416824,0.0,35.0,0.0,0.0,0.0
560,8552439bfffffff,49.525329909999996,0.0,54.0,0.0,0.0,0.0
561,855243a3fffffff,136.65439204,0.0,147.0,0.0,0.0,0.0
562,855243a7fffffff,78.00705383,0.0,85.0,0.0,0.0,0.0
563,855243abfffffff,139.71821992,0.0,153.0,0.0,0.0,0.0
564,855243affffffff,78.867579091,0.0,90.0,0.0,0.0,0.0
565,855243b3fffffff,38.64948956,0.0,42.0,0.0,0.0,0.0
566,855243b7fffffff,19.19854791,0.0,21.0,0.0,0.0,0.0
567,855243bbfffffff,70.06871432199999,0.0,76.0,0.0,0.0,0.0
568,855243c3fffffff,60.47814906,0.0,65.0,0.0,0.0,0.0
569,855243c7fffffff,80.5307663,0.0,87.0,0.0,0.0,0.0
570,855243cbfffffff,53.51556376,0.0,56.0,0.0,0.0,0.0
571,855243cffffffff,116.37600815,0.0,127.0,0.0,0.0,0.0
572,855243d3fffffff,104.74487823999999,60.0,113.0,60.0,0.0,0.0
573,855243d7fffffff,82.76138313,0.0,90.0,0.0,0.0,0.0
574,855243dbfffffff,134.38161068,39.0,149.0,39.0,0.0,39.0
575,85524403fffffff,3.156842947,3.0,3.0,3.0,0.0,0.0
576,85524407fffffff,21.041864685,23.0,23.0,23.0,0.0,0.0
577,8552440bfffffff,12.94750129,14.0,14.0,14.0,0.0,13.0
578,8552440ffffffff,30.26031295,33.0,33.0,33.0,0.0,14.0
579,85524423fffffff,41.836151220000005,46.0,46.0,46.0,0.0,26.0
580,85524427fffffff,17.17331496,19.0,19.0,19.0,0.0,19.0
581,8552442bfffffff,39.3222533,43.0,43.0,43.0,0.0,23.0
582,8552442ffffffff,24.68405552,26.0,26.0,26.0,0.0,0.0
583,85524433fffffff,179.9546826,192.0,192.0,192.0,0.0,192.0
584,85524437fffffff,385.28177755,414.0,414.0,414.0,0.0,362.0
585,8552443bfffffff,61.26744292,66.0,66.0,66.0,0.0,38.0
586,85524443fffffff,18.292130115,20.0,20.0,20.0,0.0,10.0
587,85524447fffffff,13.557288547999999,15.0,15.0,15.0,0.0,9.0
588,8552444bfffffff,21.293434383,23.0,23.0,23.0,0.0,15.0
589,8552444ffffffff,14.147557420999998,15.0,15.0,15.0,0.0,7.0
590,85524453fffffff,9.634020774,12.0,12.0,12.0,0.0,0.0
591,85524457fffffff,18.360931775,20.0,20.0,20.0,0.0,0.0
592,8552445bfffffff,15.886744525000001,17.0,17.0,17.0,0.0,0.0
593,85524463fffffff,9.15454369,10.0,10.0,10.0,0.0,0.0
594,85524467fffffff,38.88646427,42.0,42.0,42.0,0.0,0.0
595,8552446bfffffff,24.532394251,26.0,26.0,26.0,0.0,0.0
596,8552446ffffffff,56.343058767,61.0,61.0,61.0,0.0,0.0
597,85524473fffffff,45.51289815,50.0,50.0,50.0,0.0,38.0
598,85524477fffffff,55.51325592,60.0,60.0,60.0,0.0,60.0
599,8552447bfffffff,22.126820083,23.0,23.0,23.0,0.0,23.0
600,855244affffffff,4.343410826,4.0,4.0,4.0,0.0,4.0
601,85524503fffffff,114.35400274099999,122.0,122.0,122.0,0.0,0.0
602,85524507fffffff,45.601415341,48.0,48.0,48.0,0.0,24.0
603,8552450bfffffff,40.84767001,43.0,43.0,43.0,0.0,0.0
604,8552450ffffffff,35.423039661000004,41.0,41.0,41.0,0.0,40.0
605,85524513fffffff,124.90688419,138.0,138.0,138.0,0.0,138.0
606,85524517fffffff,115.58842350699999,124.0,124.0,124.0,0.0,81.0
607,8552451bfffffff,63.64063458,70.0,70.0,70.0,0.0,0.0
608,85524523fffffff,11.304328510000001,12.0,12.0,12.0,0.0,0.0
609,85524527fffffff,21.9943814,24.0,24.0,24.0,0.0,0.0
610,8552452bfffffff,45.388109055,48.0,48.0,48.0,0.0,0.0
611,8552452ffffffff,30.152448026000002,33.0,33.0,33.0,0.0,0.0
612,85524533fffffff,12.51061532,14.0,14.0,14.0,0.0,1.0
613,85524537fffffff,25.923301730000002,28.0,28.0,28.0,0.0,0.0
614,8552453bfffffff,20.924917066,23.0,23.0,23.0,0.0,14.0
615,85524543fffffff,33.10216762,35.0,35.0,35.0,0.0,0.0
616,85524547fffffff,19.542333241999998,22.0,22.0,22.0,0.0,0.0
617,8552454bfffffff,60.87095615,64.0,64.0,64.0,0.0,64.0
618,8552454ffffffff,23.203333438999998,25.0,25.0,25.0,0.0,15.0
619,85524553fffffff,32.84870942,35.0,35.0,35.0,0.0,13.0
620,85524557fffffff,43.48333635,47.0,47.0,47.0,0.0,0.0
621,8552455bfffffff,42.461751719999995,46.0,46.0,46.0,0.0,33.0
622,85524563fffffff,33.425998129,37.0,37.0,37.0,0.0,0.0
623,85524567fffffff,107.35840393000001,116.0,116.0,116.0,0.0,0.0
624,8552456bfffffff,41.57599531,44.0,44.0,44.0,0.0,0.0
625,8552456ffffffff,51.90029276,57.0,57.0,57.0,0.0,0.0
626,85524573fffffff,10.944240747,11.0,11.0,11.0,0.0,0.0
627,85524577fffffff,47.0270791,51.0,51.0,51.0,0.0,0.0
628,8552457bfffffff,21.648223973,24.0,24.0,24.0,0.0,0.0
629,85524587fffffff,20.564796518,24.0,24.0,24.0,0.0,24.0
630,8552458bfffffff,83.56143602,95.0,95.0,95.0,0.0,95.0
631,8552458ffffffff,60.07616619,66.0,66.0,66.0,0.0,43.0
632,855245a3fffffff,38.624648238999995,42.0,42.0,42.0,0.0,0.0
633,855245a7fffffff,45.28668849,51.0,51.0,51.0,0.0,51.0
634,855245abfffffff,67.691980332,78.0,78.0,78.0,0.0,69.0
635,855245affffffff,109.02297501,116.0,116.0,116.0,0.0,85.0
636,855245b3fffffff,44.583503205,49.0,49.0,49.0,0.0,49.0
637,855245b7fffffff,27.26483677,31.0,31.0,31.0,0.0,31.0
638,855245bbfffffff,74.33759537,78.0,78.0,78.0,0.0,78.0
639,855245c3fffffff,123.91388573,133.0,133.0,133.0,0.0,133.0
640,855245c7fffffff,188.40866769000002,203.0,203.0,203.0,0.0,165.0
641,855245cbfffffff,85.32901741,94.0,94.0,94.0,0.0,94.0
642,855245cffffffff,161.99455086,172.0,172.0,172.0,0.0,108.0
643,855245d7fffffff,1.083104883,1.0,1.0,1.0,0.0,1.0
644,855245dbfffffff,217.10469211,233.0,233.0,233.0,0.0,233.0
645,85524603fffffff,26.691726445999997,29.0,29.0,29.0,0.0,0.0
646,85524607fffffff,13.40999427,14.0,14.0,14.0,0.0,0.0
647,8552460bfffffff,12.584704048999999,14.0,14.0,14.0,0.0,0.0
648,8552460ffffffff,13.265828911,14.0,14.0,14.0,0.0,0.0
649,85524613fffffff,31.800607389,34.0,34.0,34.0,0.0,0.0
650,85524617fffffff,20.700061656000003,23.0,23.0,23.0,0.0,0.0
651,8552461bfffffff,13.575580323,14.0,14.0,14.0,0.0,0.0
652,85524623fffffff,17.061023266,19.0,19.0,19.0,0.0,0.0
653,85524627fffffff,46.727122979,52.0,52.0,52.0,0.0,0.0
654,8552462bfffffff,10.40312674,12.0,12.0,12.0,0.0,0.0
655,8552462ffffffff,35.63799483,38.0,38.0,38.0,0.0,0.0
656,85524633fffffff,18.520627152,20.0,20.0,20.0,0.0,0.0
657,85524637fffffff,42.92911166,46.0,46.0,46.0,0.0,0.0
658,8552463bfffffff,30.604269253,33.0,33.0,33.0,0.0,0.0
659,85524643fffffff,11.81103581,13.0,13.0,13.0,0.0,0.0
660,85524647fffffff,14.498907415000001,16.0,16.0,16.0,0.0,0.0
661,8552464bfffffff,8.305116113,9.0,9.0,9.0,0.0,4.0
662,8552464ffffffff,36.981869716,40.0,40.0,40.0,0.0,0.0
663,85524653fffffff,21.121269877,22.0,22.0,22.0,0.0,0.0
664,85524657fffffff,33.01339119,37.0,37.0,37.0,0.0,0.0
665,8552465bfffffff,14.048675798000001,17.0,17.0,17.0,0.0,0.0
666,85524663fffffff,34.6733489,38.0,38.0,38.0,0.0,0.0
667,85524667fffffff,43.78197683,47.0,47.0,47.0,0.0,0.0
668,8552466bfffffff,25.376173772999998,27.0,27.0,27.0,0.0,0.0
669,8552466ffffffff,31.02742294,34.0,34.0,34.0,0.0,0.0
670,85524673fffffff,15.125692521,17.0,17.0,17.0,0.0,0.0
671,85524677fffffff,30.303534356999997,33.0,33.0,33.0,0.0,0.0
672,8552467bfffffff,18.166982723,20.0,20.0,20.0,0.0,0.0
673,85524683fffffff,13.237588172999999,15.0,15.0,15.0,0.0,0.0
674,85524687fffffff,17.981909563,19.0,19.0,19.0,0.0,12.0
675,8552468bfffffff,25.293591388,28.0,28.0,28.0,0.0,20.0
676,8552468ffffffff,15.594125888,17.0,17.0,17.0,0.0,0.0
677,85524693fffffff,26.71290977,29.0,29.0,29.0,0.0,29.0
678,85524697fffffff,13.65809846,15.0,15.0,15.0,0.0,15.0
679,8552469bfffffff,16.280878686,17.0,17.0,17.0,0.0,6.0
680,855246a3fffffff,26.545627625999998,29.0,29.0,29.0,0.0,10.0
681,855246a7fffffff,44.810447268999994,49.0,49.0,49.0,0.0,0.0
682,855246abfffffff,12.87510614,13.0,13.0,13.0,0.0,0.0
683,855246affffffff,26.322685841,29.0,29.0,29.0,0.0,8.0
684,855246b3fffffff,12.51146957,14.0,14.0,14.0,0.0,14.0
685,855246b7fffffff,8.47770055,9.0,9.0,9.0,0.0,9.0
686,855246bbfffffff,6.561857705,7.0,7.0,7.0,0.0,0.0
687,855246c3fffffff,26.789581571,28.0,28.0,28.0,0.0,14.0
688,855246c7fffffff,21.710307135,23.0,23.0,23.0,0.0,23.0
689,855246cbfffffff,8.941796311000001,10.0,10.0,10.0,0.0,0.0
690,855246cffffffff,11.442439707,13.0,13.0,13.0,0.0,0.0
691,855246d3fffffff,9.418011218,11.0,11.0,11.0,0.0,11.0
692,855246d7fffffff,30.717497027,35.0,35.0,35.0,0.0,0.0
693,855246dbfffffff,16.755490697,18.0,18.0,18.0,0.0,10.0
694,85524813fffffff,1452.9883475000001,0.0,1509.0,0.0,0.0,0.0
695,85524817fffffff,2752.1461369999997,1205.0,2878.0,0.0,1205.0,0.0
696,8552481bfffffff,956.0025024,0.0,1158.0,0.0,0.0,0.0
697,85524853fffffff,605.8562911,625.0,625.0,625.0,0.0,0.0
698,8552485bfffffff,,,,,,
699,85524883fffffff,0.0,0.0,0.0,0.0,0.0,0.0
700,8552488bfffffff,534.3885324,0.0,574.0,0.0,0.0,0.0
701,8552488ffffffff,756.34672789,0.0,849.0,0.0,0.0,0.0
702,85524893fffffff,0.0,0.0,0.0,0.0,0.0,0.0
703,8552489bfffffff,177.28622058,0.0,192.0,0.0,0.0,0.0
704,855248bbfffffff,,,,,,
705,855248c3fffffff,511.2376218,0.0,557.0,0.0,0.0,0.0
706,855248c7fffffff,1245.5643378999998,0.0,1358.0,0.0,0.0,0.0
707,855248cbfffffff,967.6959519,620.0,1063.0,0.0,0.0,620.0
708,855248cffffffff,1324.859845,0.0,1382.0,0.0,0.0,0.0
709,855248d3fffffff,119.4923534,0.0,131.0,0.0,0.0,0.0
710,855248d7fffffff,542.9300004,0.0,589.0,0.0,0.0,0.0
711,855248dbfffffff,542.743526,0.0,588.0,0.0,0.0,0.0
712,85524a03fffffff,1567.9410401,1677.0,1677.0,1677.0,0.0,0.0
713,85524a0bfffffff,9928.809369,11033.0,11033.0,9487.0,0.0,1546.0
714,85524a0ffffffff,26.042887386,15.0,21.0,15.0,0.0,0.0
715,85524a13fffffff,1550.048994,1781.0,1781.0,1781.0,0.0,0.0
716,85524a1bfffffff,1378.717098994,1468.0,1468.0,1468.0,0.0,0.0
717,85524a43fffffff,1721.24065891,1841.0,1841.0,1841.0,0.0,0.0
718,85524a47fffffff,2693.4870634070003,3173.0,3173.0,3173.0,0.0,0.0
719,85524a4bfffffff,1836.6657538000002,2065.0,2065.0,2065.0,0.0,0.0
720,85524a53fffffff,1556.4400963,1699.0,1699.0,1699.0,0.0,0.0
721,85524a57fffffff,1686.4367443,1825.0,1825.0,1825.0,0.0,0.0
722,85524a5bfffffff,1003.52501334,1118.0,1118.0,1118.0,0.0,0.0
723,85524a83fffffff,,,,,,
724,85524a8bfffffff,4481.329086,5210.0,5210.0,5210.0,0.0,0.0
725,85524a93fffffff,28369.379927799997,31724.0,31724.0,31724.0,0.0,0.0
726,85524a9bfffffff,7520.2862847,7732.0,7732.0,7732.0,0.0,0.0
727,85524ac3fffffff,777.69919,833.0,833.0,833.0,0.0,0.0
728,85524ac7fffffff,2401.0090302,2457.0,2457.0,2457.0,0.0,0.0
729,85524acbfffffff,786.8524732,879.0,879.0,879.0,0.0,0.0
730,85524acffffffff,1953.5622302,2139.0,2139.0,2139.0,0.0,0.0
