h3_05,population_score,displacement_score,climate_score,conflict_score,food_nutrition_security_score,access_services_score,economic_activity_score
85520aabfffffff,0.22982549629374088,0.014028089915355613,0.013504418,0.5501853089868144,0.817506882,0.9004972151570155,0.744455000960285
85520aaffffffff,0.22982549629374088,0.014028089915355613,0.013504418,0.5501853089868144,0.817506882,0.9004972151570155,0.744455000960285
85520ab3fffffff,0.22982549629374088,0.014028089915355613,0.013504418,0.5501853089868144,0.817506882,0.9004972151570155,0.744455000960285
85520ab7fffffff,0.22982549629374088,0.014028089915355613,0.013504418,0.5501853089868144,0.817506882,0.9004972151570155,0.744455000960285
85520abbfffffff,0.22982549629374088,0.014028089915355613,0.013504418,0.5501853089868144,0.817506882,0.9004972151570155,0.744455000960285
85520ac3fffffff,0.21650653962500058,0.012589007238461122,0.01312930700871796,0.5531346475381032,0.7786875514380945,0.8784923459568701,0.7450035357988045
85520ac7fffffff,0.22982549629374088,0.014028089915355613,0.013504418,0.5501853089868144,0.817506882,0.9004972151570155,0.744455000960285
85520acbfffffff,0.18513500208280562,0.008417561431387928,0.014976311616636425,0.5138299672096167,0.911448838962207,0.8117636203398281,0.6634423516526292
85520acffffffff,0.22982549629374088,0.014028089915355613,0.013504418,0.5501853089868144,0.817506882,0.9004972151570155,0.744455000960285
85520ad3fffffff,0.17514758186788662,0.008120266846628085,0.011964486067519538,0.5622931403230873,0.6581430453779857,0.8101612838222779,0.7467068846255095
85520ad7fffffff,0.22982549629374088,0.014028089915355613,0.013504418,0.5501853089868144,0.817506882,0.9004972151570155,0.744455000960285
85520adbfffffff,0.10308498616956109,0.0002875679684018163,0.010097343322113966,0.5754996911143643,0.46144460769146584,0.6902171930740411,0.7447468426569613
85520b03fffffff,0.22982549629374088,0.014028089915355613,0.013504418,0.5501853089868144,0.817506882,0.9004972151570155,0.744455000960285
85520b07fffffff,0.22982549629374088,0.014028089915355613,0.013504418,0.5501853089868144,0.817506882,0.9004972151570155,0.744455000960285
85520b0bfffffff,0.22982549629374088,0.014028089915355613,0.013504418,0.5501853089868144,0.817506882,0.9004972151570155,0.744455000960285
85520b0ffffffff,0.22982549629374088,0.014028089915355613,0.013504418,0.5501853089868144,0.817506882,0.9004972151570155,0.744455000960285
85520b13fffffff,0.22982549629374088,0.014028089915355613,0.013504418,0.5501853089868144,0.817506882,0.9004972151570155,0.744455000960285
85520b17fffffff,0.22982549629374088,0.014028089915355613,0.013504418,0.5501853089868144,0.817506882,0.9004972151570155,0.744455000960285
85520b1bfffffff,0.22982549629374088,0.014028089915355613,0.013504418,0.5501853089868144,0.817506882,0.9004972151570155,0.744455000960285
85520b23fffffff,0.22982549629374088,0.014028089915355613,0.013504418,0.5501853089868144,0.817506882,0.9004972151570155,0.744455000960285
85520b27fffffff,0.22982549629374088,0.014028089915355613,0.013504418,0.5501853089868144,0.817506882,0.9004972151570155,0.744455000960285
